time (s),Amplitude - Plot 0
4.455,31.1351
4.456,29.5258
4.457,27.4444
4.458,24.519
4.459,19.7339
4.46,14.4196
4.461,6.91652
4.462,-0.529289
4.463,-6.47306
4.464,-13.7115
4.465,-18.4035
4.466,-22.4376
4.467,-27.1082
4.468,-29.2683
4.469,-31.6
4.47,-29.6116
4.471,-27.9522
4.472,-24.7979
4.473,-20.2918
4.474,-14.0333
4.475,-6.38008
4.476,0.171661
4.477,6.45161
4.478,13.8044
4.479,18.8112
4.48,22.738
4.481,27.3943
4.482,29.2253
4.483,31.0707
4.484,29.5186
4.485,27.4229
4.486,24.4689
4.487,19.7482
4.488,14.1263
4.489,6.61612
4.49,-0.500679
4.491,-6.83069
4.492,-14.1692
4.493,-18.5537
4.494,-22.738
4.495,-27.2226
4.496,-29.5472
4.497,-31.4927
4.498,-29.397
4.499,-27.7448
4.5,-24.3688
4.501,-19.6767
4.502,-13.0749
4.503,-5.62906
4.504,1.25885
4.505,7.58886
4.506,14.8988
4.507,19.3691
4.508,23.3388
4.509,27.9522
4.51,29.4828
4.511,31.1708
4.512,28.9822
4.513,26.9508
4.514,23.7036
4.515,18.9257
4.516,12.5241
4.517,4.89235
4.518,-2.11
4.519,-8.57592
4.52,-15.707
4.521,-19.3906
4.522,-23.9539
4.523,-27.7877
4.524,-30.3411
4.525,-31.1852
4.526,-29.0179
4.527,-26.722
4.528,-23.3245
4.529,-18.1389
4.53,-10.8218
4.531,-3.46184
4.532,3.15428
4.533,9.83477
4.534,16.7942
4.535,20.771
4.536,24.8337
4.537,28.7247
4.538,30.0908
4.539,30.942
4.54,28.1453
4.541,25.8493
4.542,21.8797
4.543,16.9802
4.544,9.59873
4.545,2.08139
4.546,-4.55618
4.547,-11.58
4.548,-17.4594
4.549,-21.3075
4.55,-25.9709
4.551,-28.6531
4.552,-31.3854
4.553,-30.148
4.554,-28.224
4.555,-25.0697
4.556,-20.957
4.557,-15.0347
4.558,-7.46012
4.559,-0.228882
4.56,6.20842
4.561,13.4397
4.562,18.611
4.563,22.7094
4.564,27.5517
4.565,29.2397
4.566,30.992
4.567,29.3541
4.568,27.3371
4.569,23.8967
4.57,19.1045
4.571,12.8603
4.572,5.35727
4.573,-1.95265
4.574,-8.56161
4.575,-15.4567
4.576,-19.3119
4.577,-24.1113
4.578,-27.895
4.579,-30.4484
4.58,-30.9777
4.581,-28.9965
4.582,-26.5288
4.583,-22.9025
4.584,-17.5309
4.585,-10.1852
4.586,-2.73228
4.587,3.95536
4.588,11.0221
4.589,17.3736
4.59,21.3861
4.591,25.8279
4.592,29.1467
4.593,30.5629
4.594,30.2839
4.595,27.7734
4.596,25.1412
4.597,20.5207
4.598,15.1992
4.599,7.64608
4.6,0.185966
4.601,-6.50167
4.602,-13.8187
4.603,-18.4178
4.604,-22.7594
4.605,-27.3228
4.606,-29.7546
4.607,-31.3926
4.608,-29.2611
4.609,-27.3013
4.61,-23.818
4.611,-18.754
4.612,-11.7803
4.613,-4.21286
4.614,2.81096
4.615,9.58443
4.616,16.5439
4.617,20.7067
4.618,24.9481
4.619,28.9178
4.62,30.2553
4.621,30.7417
4.622,28.0094
4.623,25.5847
4.624,21.3361
4.625,16.0861
4.626,8.64029
4.627,0.929832
4.628,-5.77211
4.629,-13.1178
4.63,-18.096
4.631,-22.3875
4.632,-27.0295
4.633,-29.5115
4.634,-31.5285
4.635,-29.5043
4.636,-27.4658
4.637,-23.9253
4.638,-19.0043
4.639,-12.2523
4.64,-4.54903
4.641,2.60353
4.642,9.54151
4.643,16.3078
4.644,20.5922
4.645,25.0053
4.646,28.9321
4.647,30.2339
4.648,30.6845
4.649,28.0881
4.65,25.5275
4.651,21.1716
4.652,15.8572
4.653,8.41141
4.654,0.751019
4.655,-6.12974
4.656,-13.4325
4.657,-18.2462
4.658,-22.6665
4.659,-27.287
4.66,-29.7761
4.661,-31.364
4.662,-29.3255
4.663,-27.2799
4.664,-23.5391
4.665,-18.4107
4.666,-11.4441
4.667,-3.80516
4.668,3.45469
4.669,10.5214
4.67,16.8085
4.671,21.193
4.672,25.7492
4.673,29.1252
4.674,30.6845
4.675,30.2124
4.676,27.7877
4.677,24.9481
4.678,20.2274
4.679,14.6627
4.68,6.90222
4.681,-0.593662
4.682,-7.49588
4.683,-14.7843
4.684,-19.1259
4.685,-23.7107
4.686,-27.8449
4.687,-30.427
4.688,-31.0993
4.689,-29.0465
4.69,-26.2928
4.691,-22.5019
4.692,-16.9086
4.693,-9.42707
4.694,-1.83105
4.695,5.24282
4.696,12.5742
4.697,18.0531
4.698,22.3517
4.699,27.3228
4.7,29.3827
4.701,31.0779
4.702,29.3684
4.703,27.2012
4.704,23.5891
4.705,18.568
4.706,12.2595
4.707,4.14848
4.708,-3.21865
4.709,-10.3354
4.71,-16.6011
4.711,-20.7853
4.712,-25.5704
4.713,-28.7461
4.714,-31.3783
4.715,-30.1695
4.716,-28.1954
4.717,-24.7049
4.718,-20.3204
4.719,-14.0834
4.72,-6.14405
4.721,1.45197
4.722,8.35419
4.723,15.3923
4.724,20.0415
4.725,24.3688
4.726,28.7461
4.727,30.1123
4.728,30.8418
4.729,28.2526
4.73,25.6419
4.731,21.2216
4.732,15.8787
4.733,8.35419
4.734,0.529289
4.735,-6.60181
4.736,-13.9332
4.737,-18.6038
4.738,-23.1385
4.739,-27.6017
4.74,-30.1623
4.741,-31.2924
4.742,-29.1038
4.743,-26.4931
4.744,-22.6665
4.745,-17.0088
4.746,-9.72033
4.747,-1.93834
4.748,5.24998
4.749,12.6672
4.75,18.1246
4.751,22.4447
4.752,27.4944
4.753,29.4542
4.754,31.0922
4.755,29.1753
4.756,26.9079
4.757,23.1743
4.758,17.9315
4.759,11.3297
4.76,3.20435
4.761,-4.24862
4.762,-11.487
4.763,-17.2019
4.764,-21.6436
4.765,-26.4502
4.766,-29.3326
4.767,-31.4641
4.768,-29.633
4.769,-27.6017
4.77,-23.7179
4.771,-18.7325
4.772,-12.1093
4.773,-4.07696
4.774,3.3617
4.775,10.7574
4.776,16.8014
4.777,21.3504
4.778,26.3858
4.779,29.1824
4.78,30.8633
4.781,29.726
4.782,27.5302
4.783,24.0827
4.784,19.0473
4.785,12.9533
4.786,4.86374
4.787,-2.79665
4.788,-10.0636
4.789,-16.3364
4.79,-20.7925
4.791,-25.5489
4.792,-28.8391
4.793,-31.3783
4.794,-30.0264
4.795,-27.9379
4.796,-24.2758
4.797,-19.6981
4.798,-13.2179
4.799,-5.14269
4.8,2.45333
4.801,9.73463
4.802,16.1076
4.803,20.9355
4.804,25.7206
4.805,29.0537
4.806,30.6058
4.807,30.0479
4.808,27.6589
4.809,24.4117
4.81,19.3906
4.811,13.5183
4.812,5.48601
4.813,-2.42472
4.814,-9.65595
4.815,-16.0003
4.816,-20.4849
4.817,-25.3916
4.818,-28.7318
4.819,-31.2781
4.82,-30.005
4.821,-28.0237
4.822,-24.2901
4.823,-19.691
4.824,-13.2394
4.825,-5.20706
4.826,2.51055
4.827,9.84907
4.828,16.1791
4.829,20.9928
4.83,25.8422
4.831,29.0895
4.832,30.7202
4.833,29.8619
4.834,27.5588
4.835,24.1828
4.836,19.083
4.837,13.0677
4.838,4.87804
4.839,-2.94685
4.84,-10.2425
4.841,-16.3507
4.842,-20.9427
4.843,-25.8565
4.844,-29.0108
4.845,-31.3354
4.846,-29.8047
4.847,-27.6661
4.848,-23.7393
4.849,-18.8756
4.85,-12.2309
4.851,-4.14848
4.852,3.51191
4.853,11.0078
4.854,16.9587
4.855,21.5507
4.856,26.8149
4.857,29.304
4.858,30.8275
4.859,29.3469
4.86,27.1654
4.861,23.3173
4.862,17.9672
4.863,11.4799
4.864,3.26872
4.865,-4.39882
4.866,-11.8947
4.867,-17.1804
4.868,-22.037
4.869,-26.9437
4.87,-29.6187
4.871,-31.2638
4.872,-29.3183
4.873,-26.8936
4.874,-22.6808
4.875,-17.4809
4.876,-10.5143
4.877,-2.04563
4.878,5.1713
4.879,12.6028
4.88,18.2748
4.881,22.6378
4.882,27.7448
4.883,29.6474
4.884,30.899
4.885,28.6102
4.886,26.1641
4.887,21.9512
4.888,16.2721
4.889,9.13382
4.89,1.00136
4.891,-6.52313
4.892,-13.876
4.893,-19.0473
4.894,-23.6034
4.895,-27.802
4.896,-30.5986
4.897,-30.6845
4.898,-28.7175
4.899,-25.3057
4.9,-21.2717
4.901,-14.4124
4.902,-6.89507
4.903,1.01566
4.904,8.42571
4.905,15.2206
4.906,20.5493
4.907,24.9982
4.908,28.5888
4.909,30.4198
4.91,30.477
4.911,27.7162
4.912,24.1184
4.913,19.269
4.914,13.2394
4.915,5.06401
4.916,-2.88248
4.917,-10.4499
4.918,-16.4151
4.919,-21.2359
4.92,-26.114
4.921,-29.3398
4.922,-31.271
4.923,-29.4113
4.924,-27.2512
4.925,-23.0527
4.926,-17.7884
4.927,-10.8433
4.928,-2.76089
4.929,4.98533
4.93,12.4884
4.931,18.2462
4.932,22.6593
4.933,27.7805
4.934,29.7046
4.935,30.8633
4.936,28.5959
4.937,25.928
4.938,21.5793
4.939,15.7928
4.94,8.42571
4.941,0.207424
4.942,-7.33852
4.943,-14.4911
4.944,-19.4907
4.945,-24.3187
4.946,-28.1668
4.947,-30.992
4.948,-30.2482
4.949,-28.317
4.95,-24.3402
4.951,-19.8841
4.952,-13.3324
4.953,-5.36442
4.954,2.70367
4.955,10.2711
4.956,16.5439
4.957,21.286
4.958,26.6862
4.959,29.2897
4.96,30.8275
4.961,29.161
4.962,27.051
4.963,22.9096
4.964,17.1733
4.965,10.221
4.966,2.05994
4.967,-5.55038
4.968,-13.1822
4.969,-18.6253
4.97,-23.4389
4.971,-27.7734
4.972,-30.6988
4.973,-30.6988
4.974,-28.4743
4.975,-25.0769
4.976,-20.7853
4.977,-14.1263
4.978,-6.17981
4.979,2.00272
4.98,9.5129
4.981,16.1076
4.982,20.9785
4.983,26.3286
4.984,29.1753
4.985,30.8204
4.986,29.5115
4.987,27.2441
4.988,23.2673
4.989,17.7956
4.99,11.1651
4.991,2.77519
4.992,-4.64201
4.993,-12.7244
4.994,-17.8313
4.995,-22.7022
4.996,-27.4301
4.997,-30.1123
4.998,-31.1208
4.999,-28.6818
