time (s),Amplitude - Plot 0
4.462,-22.8459
4.463,-26.5986
4.464,-29.0189
4.465,-29.9846
4.466,-29.4464
4.467,-27.4301
4.468,-24.0362
4.469,-19.4341
4.47,-13.8543
4.471,-7.57675
4.472,-0.9167
4.473,5.79095
4.474,12.2085
4.475,18.0126
4.476,22.9103
4.477,26.6541
4.478,29.0545
4.479,29.9894
4.48,29.4106
4.481,27.3464
4.482,23.9002
4.483,19.245
4.484,13.6157
4.485,7.29626
4.486,0.60616
4.487,-6.1161
4.488,-12.53
4.489,-18.3103
4.49,-23.1634
4.491,-26.8426
4.492,-29.1603
4.493,-29.9981
4.494,-29.3123
4.495,-27.1368
4.496,-23.5812
4.497,-18.8255
4.498,-13.1108
4.499,-6.72739
4.5,-1.23E-12
4.501,6.72886
4.502,13.1162
4.503,18.836
4.504,23.5961
4.505,27.1528
4.506,29.3238
4.507,29.9971
4.508,29.1375
4.509,26.7878
4.51,23.0673
4.511,18.1654
4.512,12.3324
4.513,5.86639
4.514,-0.901627
4.515,-7.62489
4.516,-13.9585
4.517,-19.5773
4.518,-24.1923
4.519,-27.5658
4.52,-29.5236
4.521,-29.9643
4.522,-28.8641
4.523,-26.2787
4.524,-22.34
4.525,-17.2502
4.526,-11.2705
4.527,-4.70867
4.528,2.09737
4.529,8.7967
4.53,15.0435
4.531,20.515
4.532,24.9279
4.533,28.0537
4.534,29.7298
4.535,29.8686
4.536,28.4619
4.537,25.5816
4.538,21.3757
4.539,16.0614
4.54,9.91346
4.541,3.25006
4.542,-3.5834
4.543,-10.2323
4.544,-16.3514
4.545,-21.6223
4.546,-25.7707
4.547,-28.58
4.548,-29.9033
4.549,-29.6707
4.55,-27.8933
4.551,-24.6627
4.552,-20.1463
4.553,-14.5786
4.554,-8.24947
4.555,-1.4885
4.556,5.35162
4.557,11.9137
4.558,17.8549
4.559,22.864
4.56,26.6787
4.561,29.0985
4.562,29.9959
4.563,29.323
4.564,27.1139
4.565,23.4835
4.566,18.621
4.567,12.7809
4.568,6.26881
4.569,-0.573746
4.57,-7.38764
4.571,-13.8148
4.572,-19.5172
4.573,-24.1945
4.574,-27.5999
4.575,-29.5533
4.576,-29.9509
4.577,-28.7709
4.578,-26.0742
4.579,-22.0023
4.58,-16.7688
4.581,-10.6494
4.582,-3.96636
4.583,2.92757
4.584,9.66829
4.585,15.8994
4.586,21.2909
4.587,25.5571
4.588,28.4715
4.589,29.8787
4.59,29.7034
4.591,27.9537
4.592,24.7214
4.593,20.177
4.594,14.5608
4.595,8.17042
4.596,1.34465
4.597,-5.55403
4.598,-12.1589
4.599,-18.1185
4.6,-23.1154
4.601,-26.8829
4.602,-29.2195
4.603,-29.9999
4.604,-29.1815
4.605,-26.8068
4.606,-23.0016
4.607,-17.968
4.608,-11.9739
4.609,-5.33901
4.61,1.58263
4.611,8.42113
4.612,14.8107
4.613,20.4091
4.614,24.9162
4.615,28.0899
4.616,29.7593
4.617,29.8339
4.618,28.3087
4.619,25.2646
4.62,20.8638
4.621,15.3419
4.622,8.99472
4.623,2.16281
4.624,-4.78684
4.625,-11.4805
4.626,-17.5578
4.627,-22.6913
4.628,-26.6038
4.629,-29.0838
4.63,-29.9966
4.631,-29.2921
4.632,-27.0072
4.633,-23.2642
4.634,-18.2642
4.635,-12.2767
4.636,-5.6244
4.637,1.33336
4.638,8.22047
4.639,14.6642
4.64,20.3155
4.641,24.8678
4.642,28.0737
4.643,29.7586
4.644,29.8301
4.645,28.2834
4.646,25.2014
4.647,20.7503
4.648,15.1712
4.649,8.76642
4.65,1.88372
4.651,-5.1029
4.652,-11.8133
4.653,-17.8821
4.654,-22.9783
4.655,-26.8237
4.656,-29.2078
4.657,-29.9998
4.658,-29.1554
4.659,-26.7196
4.66,-22.8244
4.661,-17.6817
4.662,-11.5717
4.663,-4.82778
4.664,2.18161
4.665,9.07309
4.666,15.4694
4.667,21.0199
4.668,25.4199
4.669,28.4277
4.67,29.8773
4.671,29.6883
4.672,27.8699
4.673,24.5211
4.674,19.8246
4.675,14.0379
4.676,7.47822
4.677,0.505898
4.678,-6.49572
4.679,-13.1413
4.68,-19.0646
4.681,-23.9388
4.682,-27.4948
4.683,-29.5355
4.684,-29.9474
4.685,-28.7068
4.686,-25.8812
4.687,-21.6255
4.688,-16.174
4.689,-9.8273
4.69,-2.93582
4.691,4.11952
4.692,10.9483
4.693,17.1723
4.694,22.4464
4.695,26.4776
4.696,29.0417
4.697,29.9955
4.698,29.285
4.699,26.9488
4.7,23.1154
4.701,17.9969
4.702,11.8771
4.703,5.09547
4.704,-1.971
4.705,-8.92924
4.706,-15.3918
4.707,-20.9983
4.708,-25.4359
4.709,-28.4565
4.71,-29.8905
4.711,-29.6572
4.712,-27.7683
4.713,-24.3284
4.714,-19.5287
4.715,-13.6365
4.716,-6.98063
4.717,0.0671044
4.718,7.11255
4.719,13.7613
4.72,19.6406
4.721,24.4207
4.722,27.8329
4.723,29.685
4.724,29.8721
4.725,28.3826
4.726,25.2991
4.727,20.7938
4.728,15.1191
4.729,8.59321
4.73,1.58263
4.731,-5.51846
4.732,-12.3104
4.733,-18.4104
4.734,-23.4745
4.735,-27.2166
4.736,-29.4248
4.737,-29.9736
4.738,-28.831
4.739,-26.0604
4.74,-21.8174
4.741,-16.3406
4.742,-9.93907
4.743,-2.97409
4.744,4.16059
4.745,11.0613
4.746,17.337
4.747,22.632
4.748,26.6455
4.749,29.1491
4.75,30
4.751,29.1488
4.752,26.6427
4.753,22.6231
4.754,17.3173
4.755,11.0262
4.756,4.10682
4.757,-3.04761
4.758,-10.0301
4.759,-16.4429
4.76,-21.9206
4.761,-26.1503
4.762,-28.8903
4.763,-29.9832
4.764,-29.3658
4.765,-27.0721
4.766,-23.2322
4.767,-18.0644
4.768,-11.8632
4.769,-4.98249
4.77,2.18461
4.771,9.22819
4.772,15.745
4.773,21.3614
4.774,25.7552
4.775,28.6738
4.776,29.9488
4.777,29.5062
4.778,27.3703
4.779,23.6625
4.78,18.595
4.781,12.458
4.782,5.60366
4.783,-1.57435
4.784,-8.66325
4.785,-15.255
4.786,-20.9698
4.787,-25.4778
4.788,-28.5186
4.789,-29.916
4.79,-29.5882
4.791,-27.5533
4.792,-23.9275
4.793,-18.9192
4.794,-12.817
4.795,-5.97283
4.796,1.2181
4.797,8.34004
4.798,14.9808
4.799,20.7558
4.8,25.3298
4.801,28.4373
4.802,29.8971
4.803,29.6237
4.804,27.6317
4.805,24.0357
4.806,19.0436
4.807,12.9444
4.808,6.09174
4.809,-1.11639
4.81,-8.26107
4.811,-14.9266
4.812,-20.7247
4.813,-25.3173
4.814,-28.4361
4.815,-29.8984
4.816,-29.618
4.817,-27.6102
4.818,-23.991
4.819,-18.9707
4.82,-12.8416
4.821,-5.96101
4.822,1.26933
4.823,8.42692
4.824,15.0931
4.825,20.8774
4.826,25.4407
4.827,28.5151
4.828,29.9195
4.829,29.5705
4.83,27.4875
4.831,23.7917
4.832,18.699
4.833,12.5074
4.834,5.57996
4.835,-1.67674
4.836,-8.83634
4.837,-15.4778
4.838,-21.21
4.839,-25.6951
4.84,-28.6682
4.841,-29.9534
4.842,-29.4737
4.843,-27.2564
4.844,-23.4313
4.845,-18.2229
4.846,-11.938
4.847,-4.9468
4.848,2.33799
4.849,9.48608
4.85,16.0748
4.851,21.7141
4.852,26.0698
4.853,28.8832
4.854,29.9867
4.855,29.314
4.856,26.9039
4.857,22.8981
4.858,17.5334
4.859,11.1271
4.86,4.05902
4.861,-3.25156
4.862,-10.3704
4.863,-16.8743
4.864,-22.3762
4.865,-26.5482
4.866,-29.1411
4.867,-29.9997
4.868,-29.0717
4.869,-26.4114
4.87,-22.1762
4.871,-16.6179
4.872,-10.067
4.873,-2.91406
4.874,4.41431
4.875,11.4805
4.876,17.8621
4.877,23.1773
4.878,27.1075
4.879,29.4167
4.88,29.9658
4.881,28.7208
4.882,25.7552
4.883,21.2457
4.884,15.4616
4.885,8.74912
4.886,1.51034
4.887,-5.82054
4.888,-12.8034
4.889,-19.0185
4.89,-24.092
4.891,-27.7181
4.892,-29.6779
4.893,-29.8524
4.894,-28.23
4.895,-24.9074
4.896,-20.0836
4.897,-14.0486
4.898,-7.16528
4.899,0.15155
4.9,7.4607
4.901,14.3209
4.902,20.3177
4.903,25.0883
4.904,28.3435
4.905,29.8857
4.906,29.6204
4.907,27.5628
4.908,23.8362
4.909,18.6653
4.91,12.3626
4.911,5.30933
4.912,-2.06729
4.913,-9.31997
4.914,-16.0085
4.915,-21.7266
4.916,-26.1263
4.917,-28.9395
4.918,-29.9943
4.919,-29.2255
4.92,-26.6787
4.921,-22.5078
4.922,-16.9659
4.923,-10.3895
4.924,-3.17884
4.925,4.22704
4.926,11.3766
4.927,17.8336
4.928,23.2036
4.929,27.158
4.93,29.4544
4.931,29.9516
4.932,28.618
4.933,25.5342
4.934,20.8877
4.935,14.9619
4.936,8.1189
4.937,0.777269
4.938,-6.61345
4.939,-13.6002
4.94,-19.7544
4.941,-24.6978
4.942,-28.1265
4.943,-29.8289
4.944,-29.6995
4.945,-27.7452
4.946,-24.0848
4.947,-18.9426
4.948,-12.634
4.949,-5.54662
4.95,1.88372
4.951,9.19949
4.952,15.9498
4.953,21.7183
4.954,26.1485
4.955,28.9664
4.956,29.997
4.957,29.1757
4.958,26.552
4.959,22.2871
4.96,16.6436
4.961,9.96965
4.962,2.67759
4.963,-4.78163
4.964,-11.9463
4.965,-18.3723
4.966,-23.6611
4.967,-27.4842
4.968,-29.6035
4.969,-29.8866
4.97,-28.3147
4.971,-24.9844
4.972,-20.1015
4.973,-13.9685
4.974,-6.96596
4.975,0.47122
4.976,7.88055
4.977,14.8008
4.978,20.8009
4.979,25.5064
4.98,28.6234
4.981,29.9567
4.982,29.4219
4.983,27.0513
4.984,22.9919
4.985,17.496
4.986,10.9062
4.987,3.63355
4.988,-3.86769
4.989,-11.1285
4.99,-17.6945
4.991,-23.1543
4.992,-27.1653
4.993,-29.4755
4.994,-29.9391
4.995,-28.5259
4.996,-25.3234
4.997,-20.5315
4.998,-14.45
4.999,-7.45997
