time (s),velocity (rpm)
2.4890000000,-13.3895874023
2.4900000000,-18.0888175964
2.4910000000,-25.6562232971
2.4920000000,-31.5928459167
2.4930000000,-36.4422798157
2.4940000000,-43.6091423035
2.4950000000,-49.2024421692
2.4960000000,-54.8744201660
2.4970000000,-59.0515136719
2.4980000000,-62.5133514404
2.4990000000,-66.0753250122
2.5000000000,-69.1652297974
2.5010000000,-71.0320472717
2.5020000000,-73.3494758606
2.5030000000,-73.5783576965
2.5040000000,-74.2864608765
2.5050000000,-74.6512413025
2.5060000000,-72.3123550415
2.5070000000,-71.9046592712
2.5080000000,-68.1567192078
2.5090000000,-65.5817985535
2.5100000000,-63.0140304565
2.5110000000,-57.0631027222
2.5120000000,-52.8931617737
2.5130000000,-47.6360321045
2.5140000000,-42.0570373535
2.5150000000,-35.8128547668
2.5160000000,-27.3871421814
2.5170000000,-22.6807594299
2.5180000000,-15.7785415649
2.5190000000,-7.5817108154
2.5200000000,0.0071525574
2.5210000000,6.1225891113
2.5220000000,9.5701217651
2.5230000000,14.7914886475
2.5240000000,21.8725204468
2.5250000000,30.5128097534
2.5260000000,37.4794006348
2.5270000000,40.9984588623
2.5280000000,48.0008125305
2.5290000000,51.4054298401
2.5300000000,55.4752349854
2.5310000000,60.9397888184
2.5320000000,64.3658638000
2.5330000000,67.4200057983
2.5340000000,70.0521469116
2.5350000000,70.5742835999
2.5360000000,73.4424591064
2.5370000000,73.9645957947
2.5380000000,73.2493400574
2.5390000000,72.6056098938
2.5400000000,69.4370269775
2.5410000000,68.7074661255
2.5420000000,64.8379325867
2.5430000000,62.2057914734
2.5440000000,58.6438179016
2.5450000000,54.9173355103
2.5460000000,48.4228134155
2.5470000000,42.6721572876
2.5480000000,36.9143486023
2.5490000000,29.8833847046
2.5500000000,23.2529640198
2.5510000000,13.9617919922
2.5520000000,6.7019462585
2.5530000000,1.8239021301
2.5540000000,-4.9424171448
2.5550000000,-11.6801261902
2.5560000000,-17.2591209412
2.5570000000,-23.7679481506
2.5580000000,-30.1408767700
2.5590000000,-35.8915328979
2.5600000000,-43.6520576477
2.5610000000,-46.9136238098
2.5620000000,-53.3580780029
2.5630000000,-56.9558143616
2.5640000000,-61.9840621948
2.5650000000,-64.3014907837
2.5660000000,-69.4584846497
2.5670000000,-70.9605216980
2.5680000000,-74.7299194336
2.5690000000,-74.8872756958
2.5700000000,-74.0504264832
2.5710000000,-74.7156143188
2.5720000000,-71.9475746155
2.5730000000,-70.7817077637
2.5740000000,-67.7204132080
2.5750000000,-63.3716583252
2.5760000000,-60.4462623596
2.5770000000,-55.5324554443
2.5780000000,-51.8059730530
2.5790000000,-45.6905364990
2.5800000000,-39.8111343384
2.5810000000,-35.1619720459
2.5820000000,-26.4143943787
2.5830000000,-20.1487541199
2.5840000000,-13.0319595337
2.5850000000,-6.1368942261
2.5860000000,1.6808509827
2.5870000000,9.1767311096
2.5880000000,16.7369842529
2.5890000000,22.8524208069
2.5900000000,28.3527374268
2.5910000000,34.6970558167
2.5920000000,40.6551361084
2.5930000000,46.4057922363
2.5940000000,51.4698028564
2.5950000000,55.4251670837
2.5960000000,61.1758232117
2.5970000000,64.5017623901
2.5980000000,67.9779052734
2.5990000000,70.6601142883
2.6000000000,71.5470314026
2.6010000000,73.7714767456
2.6020000000,74.4152069092
2.6030000000,72.7844238281
2.6040000000,73.1348991394
2.6050000000,69.0221786499
2.6060000000,69.3440437317
2.6070000000,65.2456283569
2.6080000000,60.9970092773
2.6090000000,56.7340850830
2.6100000000,52.7358055115
2.6110000000,46.5846061707
2.6120000000,41.1272048950
2.6130000000,34.7614288330
2.6140000000,27.4085998535
2.6150000000,20.0629234314
2.6160000000,12.2666358948
2.6170000000,5.9509277344
2.6180000000,-1.2803077698
2.6190000000,-8.7261199951
2.6200000000,-16.5009498596
2.6210000000,-22.0370292664
2.6220000000,-26.8006324768
2.6230000000,-33.2736968994
2.6240000000,-40.6622886658
2.6250000000,-45.3615188599
2.6260000000,-52.3495674133
2.6270000000,-56.0545921326
2.6280000000,-60.9540939331
2.6290000000,-64.6662712097
2.6300000000,-68.8719749451
2.6310000000,-70.2381134033
2.6320000000,-74.3293762207
2.6330000000,-74.4295120239
2.6340000000,-74.5296478271
2.6350000000,-74.4581222534
2.6360000000,-72.6056098938
2.6370000000,-71.7544555664
2.6380000000,-68.9435005188
2.6390000000,-64.2514228821
2.6400000000,-62.2200965881
2.6410000000,-55.8042526245
2.6420000000,-53.1220436096
2.6430000000,-46.8564033508
2.6440000000,-42.0928001404
2.6450000000,-34.7399711609
2.6460000000,-24.3902206421
2.6470000000,-18.7683105469
2.6480000000,-13.4325027466
2.6490000000,-4.5132637024
2.6500000000,4.4345855713
2.6510000000,12.2308731079
2.6520000000,18.5108184814
2.6530000000,22.9811668396
2.6540000000,30.9205055237
2.6550000000,35.0975990295
2.6560000000,40.2545928955
2.6570000000,47.5573539734
2.6580000000,52.2136688232
2.6590000000,59.0157508850
2.6600000000,61.6979598999
2.6610000000,67.1482086182
2.6620000000,69.1509246826
2.6630000000,72.5126266479
2.6640000000,73.0991363525
2.6650000000,73.2421875000
2.6660000000,74.4724273682
2.6670000000,71.4111328125
2.6680000000,72.0763206482
2.6690000000,68.9363479614
2.6700000000,65.9394264221
2.6710000000,63.1928443909
2.6720000000,58.5365295410
2.6730000000,54.4095039368
2.6740000000,49.0450859070
2.6750000000,42.0284271240
2.6760000000,35.5839729309
2.6770000000,25.8779525757
2.6780000000,19.2975997925
2.6790000000,14.4767761230
