time (s),velocity (rpm)
1.2480000000,-10.6049506182
1.2490000000,-11.0439118391
1.2500000000,-11.4805029710
1.2510000000,-11.9146097115
1.2520000000,-12.3461179361
1.2530000000,-12.7749137295
1.2540000000,-13.2008834163
1.2550000000,-13.6239135935
1.2560000000,-14.0438911609
1.2570000000,-14.4607033539
1.2580000000,-14.8742377746
1.2590000000,-15.2843824242
1.2600000000,-15.6910257348
1.2610000000,-16.0940566017
1.2620000000,-16.4933644157
1.2630000000,-16.8888390956
1.2640000000,-17.2803711202
1.2650000000,-17.6678515611
1.2660000000,-18.0511721153
1.2670000000,-18.4302251375
1.2680000000,-18.8049036732
1.2690000000,-19.1751014908
1.2700000000,-19.5407131146
1.2710000000,-19.9016338577
1.2720000000,-20.2577598541
1.2730000000,-20.6089880919
1.2740000000,-20.9552164458
1.2750000000,-21.2963437097
1.2760000000,-21.6322696291
1.2770000000,-21.9628949341
1.2780000000,-22.2881213714
1.2790000000,-22.6078517372
1.2800000000,-22.9219899091
1.2810000000,-23.2304408784
1.2820000000,-23.5331107826
1.2830000000,-23.8299069370
1.2840000000,-24.1207378667
1.2850000000,-24.4055133388
1.2860000000,-24.6841443934
1.2870000000,-24.9565433755
1.2880000000,-25.2226239660
1.2890000000,-25.4823012133
1.2900000000,-25.7354915639
1.2910000000,-25.9821128930
1.2920000000,-26.2220845356
1.2930000000,-26.4553273164
1.2940000000,-26.6817635800
1.2950000000,-26.9013172207
1.2960000000,-27.1139137123
1.2970000000,-27.3194801373
1.2980000000,-27.5179452159
1.2990000000,-27.7092393350
1.3000000000,-27.8932945766
1.3010000000,-28.0700447459
1.3020000000,-28.2394253991
1.3030000000,-28.4013738712
1.3040000000,-28.5558293031
1.3050000000,-28.7027326683
1.3060000000,-28.8420267994
1.3070000000,-28.9736564145
1.3080000000,-29.0975681424
1.3090000000,-29.2137105486
1.3100000000,-29.3220341595
1.3110000000,-29.4224914875
1.3120000000,-29.5150370548
1.3130000000,-29.5996274169
1.3140000000,-29.6762211860
1.3150000000,-29.7447790538
1.3160000000,-29.8052638136
1.3170000000,-29.8576403818
1.3180000000,-29.9018758199
1.3190000000,-29.9379393545
1.3200000000,-29.9658023981
1.3210000000,-29.9854385683
1.3220000000,-29.9968237078
1.3230000000,-29.9999359023
1.3240000000,-29.9947554987
1.3250000000,-29.9812651232
1.3260000000,-29.9594496975
1.3270000000,-29.9292964559
1.3280000000,-29.8907949602
1.3290000000,-29.8439371159
1.3300000000,-29.7887171859
1.3310000000,-29.7251318049
1.3320000000,-29.6531799926
1.3330000000,-29.5728631661
1.3340000000,-29.4841851524
1.3350000000,-29.3871521994
1.3360000000,-29.2817729865
1.3370000000,-29.1680586350
1.3380000000,-29.0460227170
1.3390000000,-28.9156812642
1.3400000000,-28.7770527758
1.3410000000,-28.6301582259
1.3420000000,-28.4750210695
1.3430000000,-28.3116672486
1.3440000000,-28.1401251975
1.3450000000,-27.9604258463
1.3460000000,-27.7726026253
1.3470000000,-27.5766914672
1.3480000000,-27.3727308092
1.3490000000,-27.1607615946
1.3500000000,-26.9408272728
1.3510000000,-26.7129737995
1.3520000000,-26.4772496351
1.3530000000,-26.2337057432
1.3540000000,-25.9823955876
1.3550000000,-25.7233751293
1.3560000000,-25.4567028214
1.3570000000,-25.1824396051
1.3580000000,-24.9006489026
1.3590000000,-24.6113966113
1.3600000000,-24.3147510957
1.3610000000,-24.0107831789
1.3620000000,-23.6995661341
1.3630000000,-23.3811756736
1.3640000000,-23.0556899384
1.3650000000,-22.7231894864
1.3660000000,-22.3837572798
1.3670000000,-22.0374786713
1.3680000000,-21.6844413904
1.3690000000,-21.3247355277
1.3700000000,-20.9584535193
1.3710000000,-20.5856901296
1.3720000000,-20.2065424336
1.3730000000,-19.8211097988
1.3740000000,-19.4294938650
1.3750000000,-19.0317985249
1.3760000000,-18.6281299021
1.3770000000,-18.2185963295
1.3780000000,-17.8033083266
1.3790000000,-17.3823785755
1.3800000000,-16.9559218965
1.3810000000,-16.5240552225
1.3820000000,-16.0868975731
1.3830000000,-15.6445700270
1.3840000000,-15.1971956944
1.3850000000,-14.7448996883
1.3860000000,-14.2878090944
1.3870000000,-13.8260529411
1.3880000000,-13.3597621681
1.3890000000,-12.8890695940
1.3900000000,-12.4141098837
1.3910000000,-11.9350195146
1.3920000000,-11.4519367419
1.3930000000,-10.9650015634
1.3940000000,-10.4743556830
1.3950000000,-9.9801424743
1.3960000000,-9.4825069424
1.3970000000,-8.9815956856
1.3980000000,-8.4775568560
1.3990000000,-7.9705401195
1.4000000000,-7.4606966149
1.4010000000,-6.9481789128
1.4020000000,-6.4331409726
1.4030000000,-5.9157381000
1.4040000000,-5.3961269030
1.4050000000,-4.8744652477
1.4060000000,-4.3509122129
1.4070000000,-3.8256280444
1.4080000000,-3.2987741086
1.4090000000,-2.7705128450
1.4100000000,-2.2410077186
1.4110000000,-1.7104231714
1.4120000000,-1.1789245734
1.4130000000,-0.6466781724
1.4140000000,-0.1138510445
1.4150000000,0.4193889578
1.4160000000,0.9528732565
1.4170000000,1.4864326001
1.4180000000,2.0198971166
1.4190000000,2.5530963667
1.4200000000,3.0858593968
1.4210000000,3.6180147941
1.4220000000,4.1493907408
1.4230000000,4.6798150692
1.4240000000,5.2091153174
1.4250000000,5.7371187858
1.4260000000,6.2636525927
1.4270000000,6.7885437322
1.4280000000,7.3116191307
1.4290000000,7.8327057052
1.4300000000,8.3516304207
1.4310000000,8.8682203492
1.4320000000,9.3823027281
1.4330000000,9.8937050190
1.4340000000,10.4022549674
1.4350000000,10.9077806621
1.4360000000,11.4101105948
1.4370000000,11.9090737203
1.4380000000,12.4044995167
1.4390000000,12.8962180461
