time (s),velocity (rpm)
4.2460000000,54.6521212979
4.2470000000,64.2506815943
4.2480000000,69.3028949249
4.2490000000,69.4477534356
4.2500000000,64.6715672758
4.2510000000,55.3095029860
4.2520000000,42.0223810473
4.2530000000,25.7503154906
4.2540000000,7.6464274586
4.2550000000,-11.0047101725
4.2560000000,-28.8781407616
4.2570000000,-44.7026542911
4.2580000000,-57.3512925707
4.2590000000,-65.9217793310
4.2600000000,-69.8011230182
4.2610000000,-68.7097500399
4.2620000000,-62.7219708715
4.2630000000,-52.2612591443
4.2640000000,-38.0706158386
4.2650000000,-21.1600695615
4.2660000000,-2.7350025379
4.2670000000,15.8896272437
4.2680000000,33.3830739981
4.2690000000,48.4939173284
4.2700000000,60.1397006892
4.2710000000,67.4846663857
4.2720000000,69.9999911568
4.2730000000,67.5021629457
4.2740000000,60.1666927515
4.2750000000,48.5161153782
4.2760000000,33.3830739981
4.2770000000,15.8510739403
4.2780000000,-2.8228977814
4.2790000000,-21.2983754061
4.2800000000,-38.2476042714
4.2810000000,-52.4510177477
4.2820000000,-62.8851318752
4.2830000000,-68.7965132299
4.2840000000,-69.7564590809
4.2850000000,-65.6924020364
4.2860000000,-56.8937166743
4.2870000000,-43.9914442133
4.2880000000,-27.9133311422
4.2890000000,-9.8173634021
4.2900000000,8.9914601140
4.2910000000,27.1551460229
4.2920000000,43.3607502891
4.2930000000,56.4353694348
4.2940000000,65.4312006011
4.2950000000,69.6944899025
4.2960000000,68.9133363777
4.2970000000,63.1408352391
4.2980000000,52.7918206047
4.2990000000,38.6133766907
4.3000000000,21.6311896062
4.3010000000,3.0755712926
4.3020000000,-15.7075255286
4.3030000000,-33.3540763821
4.3040000000,-48.5810699482
4.3050000000,-60.2799093177
4.3060000000,-67.5973218308
4.3070000000,-69.9978582722
4.3080000000,-67.3033847490
4.3090000000,-59.7066325236
4.3100000000,-47.7577526377
4.3110000000,-32.3247870166
4.3120000000,-14.5308729120
4.3130000000,4.3272962558
4.3140000000,22.8738486862
4.3150000000,39.7540902563
4.3160000000,53.7335210943
4.3170000000,63.7882709145
4.3180000000,69.1803172832
4.3190000000,69.5119445755
4.3200000000,64.7554044784
4.3210000000,55.2555430257
4.3220000000,41.7051332720
4.3230000000,25.0946527882
4.3240000000,6.6401245774
4.3250000000,-12.3057395954
4.3260000000,-30.3526130793
4.3270000000,-46.1745953044
4.3280000000,-58.6077300545
4.3290000000,-66.7358213451
4.3300000000,-69.9582063848
4.3310000000,-68.0344536985
4.3320000000,-61.1026380079
4.3330000000,-49.6697793826
4.3340000000,-34.5750808268
4.3350000000,-16.9286054282
4.3360000000,1.9701467148
4.3370000000,20.7278052989
4.3380000000,37.9598221186
4.3390000000,52.3927235191
4.3400000000,62.9583676096
4.3410000000,68.8732193015
4.3420000000,69.6967433304
4.3430000000,65.3645427524
4.3440000000,56.1937266209
4.3450000000,42.8600394870
4.3460000000,26.3483759611
4.3470000000,7.8802810371
4.3480000000,-11.1762458742
4.3490000000,-29.4079966368
4.3500000000,-45.4613633831
4.3510000000,-58.1429375485
4.3520000000,-66.5084153363
4.3530000000,-69.9331728506
4.3540000000,-68.1592173728
4.3550000000,-61.3149628950
4.3560000000,-49.9062899737
4.3570000000,-34.7794834766
4.3580000000,-17.0587383917
4.3590000000,1.9371728420
4.3600000000,20.7929107104
4.3610000000,38.1019828173
4.3620000000,52.5717139219
4.3630000000,63.1199337494
4.3640000000,68.9561399190
4.3650000000,69.6410320350
4.3660000000,65.1199119403
4.3670000000,55.7273865222
4.3680000000,42.1629493271
4.3690000000,25.4391961409
4.3700000000,6.8064845746
4.3710000000,-12.3403759128
4.3720000000,-30.5664534742
4.3730000000,-46.5042457133
4.3740000000,-58.9563919581
4.3750000000,-66.9858235013
4.3760000000,-69.9865499760
4.3770000000,-67.7297148985
4.3780000000,-60.3813966168
4.3790000000,-48.4907454125
4.3800000000,-32.9492752516
4.3810000000,-14.9243024037
4.3820000000,4.2285210664
4.3830000000,23.0670412920
4.3840000000,40.1711641852
4.3850000000,54.2499748500
4.3860000000,64.2393297953
4.3870000000,69.3825321892
4.3880000000,69.2879560836
4.3890000000,63.9592089152
4.3900000000,53.7954842053
4.3910000000,39.5620035666
4.3920000000,22.3327095768
4.3930000000,3.4094776211
4.3940000000,-15.7760946846
4.3950000000,-33.7709242572
4.3960000000,-49.2105276501
4.3970000000,-60.9226124681
4.3980000000,-68.0163011208
4.3990000000,-69.9501801653
4.4000000000,-66.5739561407
4.4010000000,-58.1404882816
4.4020000000,-45.2872101576
4.4030000000,-28.9882766623
4.4040000000,-10.4810033716
4.4050000000,8.8278679925
4.4060000000,27.4689921808
4.4070000000,44.0222276697
4.4080000000,57.2249215088
4.4090000000,66.0684083095
4.4100000000,69.8753345695
4.4110000000,68.3518609437
4.4120000000,61.6106953684
4.4130000000,50.1631257618
4.4140000000,34.8805842506
4.4150000000,16.9286054282
4.4160000000,-2.3218393340
4.4170000000,-21.3989039964
4.4180000000,-38.8423624166
4.4190000000,-53.3154406605
4.4200000000,-63.7074179479
4.4210000000,-69.2191096154
4.4220000000,-69.4246350384
4.4230000000,-64.3046734756
4.4240000000,-54.2485850670
4.4250000000,-40.0251572159
4.4260000000,-22.7241460330
4.4270000000,-3.6730333409
4.4280000000,15.6646617402
4.4290000000,33.8017402515
